name,url,status,owner,repo,kind,archived,disabled,default_branch,pushed_at,last_pr_number,last_pr_created_at,last_pr_merged_at,latest_release_tag,latest_release_at,pushed_last_active_window,pr_last_active_window,release_last_active_window,last_event_at,classification,contributors_count,error
github_com_oeg_upm_ontology_btn100,https://github.com/oeg-upm/ontology-BTN100,processed,oeg-upm,ontology-BTN100,project,False,False,master,2020-05-28T11:22:48+00:00,13,2020-05-28T11:22:27+00:00,2020-05-28T11:22:47+00:00,,,False,False,False,2020-05-28T11:22:48+00:00,inactive,0,
github_com_oeg_upm_ontology_directory,https://github.com/oeg-upm/ontology-directory,processed,oeg-upm,ontology-directory,project,False,False,master,2022-11-16T18:17:11+00:00,,,,,,False,False,False,2022-11-16T18:17:11+00:00,inactive,0,
github_com_oeg_upm_ontology_governance_framework,https://github.com/oeg-upm/Ontology-governance-framework,processed,oeg-upm,Ontology-governance-framework,project,False,False,main,2026-05-05T12:46:11+00:00,,,,,,True,False,False,2026-05-05T12:46:11+00:00,active,1,
github_com_oeg_upm_ontoripple,https://github.com/oeg-upm/OntoRipple,processed,oeg-upm,OntoRipple,project,False,False,main,2026-01-09T11:28:24+00:00,30,2025-10-11T06:59:49+00:00,2025-10-14T10:18:32+00:00,v1.0,2025-10-10T11:41:30+00:00,False,False,False,2026-01-09T11:28:24+00:00,low_activity,0,
github_com_oeg_upm_oops,https://github.com/oeg-upm/OOPS,processed,oeg-upm,OOPS,project,False,False,master,2025-07-01T11:49:58+00:00,22,2026-03-12T01:47:41+00:00,,0.2.0,2025-06-24T15:38:41+00:00,False,False,False,2026-03-12T01:47:41+00:00,low_activity,0,
github_com_oeg_upm_openoeg,https://github.com/oeg-upm/OpenOEG,processed,oeg-upm,OpenOEG,project,False,False,main,2025-05-11T09:17:37+00:00,,,,,,False,False,False,2025-05-11T09:17:37+00:00,low_activity,0,
github_com_oeg_upm_openrefineextension_transformation,https://github.com/oeg-upm/OpenRefineExtension_Transformation,processed,oeg-upm,OpenRefineExtension_Transformation,project,False,False,master,2015-09-02T23:55:33+00:00,,,,,,False,False,False,2015-09-02T23:55:33+00:00,inactive,0,
github_com_oeg_upm_otalex_c,https://github.com/oeg-upm/OTALEX-C,processed,oeg-upm,OTALEX-C,project,False,False,master,2016-08-18T08:55:11+00:00,,,,,,False,False,False,2016-08-18T08:55:11+00:00,inactive,0,
github_com_oeg_upm_outlinejs,https://github.com/oeg-upm/outlinejs,processed,oeg-upm,outlinejs,project,False,False,master,2017-11-22T12:34:42+00:00,,,,,,False,False,False,2017-11-22T12:34:42+00:00,inactive,0,
github_com_oeg_upm_owl_to_oas_specification,https://github.com/oeg-upm/OWL-To-OAS-Specification,processed,oeg-upm,OWL-To-OAS-Specification,project,False,False,master,2020-08-19T10:42:30+00:00,,,,,,False,False,False,2020-08-19T10:42:30+00:00,inactive,0,
github_com_oeg_upm_owlchangeontology,https://github.com/oeg-upm/OWLChangeOntology,processed,oeg-upm,OWLChangeOntology,project,False,False,main,2026-08-25T16:55:25+00:00,31,2026-06-18T10:44:23+00:00,2026-06-24T10:09:26+00:00,2.0,2024-12-19T17:33:32+00:00,True,True,False,2026-08-25T16:55:25+00:00,active,3,
github_com_oeg_upm_p2mc,https://github.com/oeg-upm/p2mc,processed,oeg-upm,p2mc,project,False,False,main,2026-09-07T13:46:38+00:00,22,2026-07-23T13:07:41+00:00,2026-07-23T13:07:50+00:00,0.0.1,2026-09-07T13:45:21+00:00,True,True,True,2026-09-07T13:46:38+00:00,active,5,
github_com_oeg_upm_pausa_web,https://github.com/oeg-upm/pausa-web,processed,oeg-upm,pausa-web,project,False,False,master,2021-06-21T21:38:43+00:00,,,,,,False,False,False,2021-06-21T21:38:43+00:00,inactive,0,
github_com_oeg_upm_pcake,https://github.com/oeg-upm/pcake,processed,oeg-upm,pcake,project,False,False,master,2023-05-01T23:14:31+00:00,9,2023-05-01T23:14:30+00:00,,,,False,False,False,2023-05-01T23:14:31+00:00,inactive,0,
github_com_oeg_upm_podio,https://github.com/oeg-upm/PODIO,processed,oeg-upm,PODIO,project,False,False,main,2025-10-27T08:13:09+00:00,1,2025-10-16T10:47:46+00:00,2025-10-16T10:49:28+00:00,v1.0,2024-02-12T09:13:20+00:00,False,False,False,2025-10-27T08:13:09+00:00,low_activity,0,
github_com_oeg_upm_politiceschallenge,https://github.com/oeg-upm/PoliticEsChallenge,processed,oeg-upm,PoliticEsChallenge,project,False,False,main,2022-05-02T16:19:07+00:00,1,2022-05-02T16:18:56+00:00,2022-05-02T16:19:07+00:00,,,False,False,False,2022-05-02T16:19:07+00:00,inactive,0,
github_com_oeg_upm_ppool,https://github.com/oeg-upm/PPool,processed,oeg-upm,PPool,project,False,False,master,2018-09-26T07:04:37+00:00,,,,,,False,False,False,2018-09-26T07:04:37+00:00,inactive,0,
github_com_oeg_upm_promptranklib,https://github.com/oeg-upm/PromptRankLib,processed,oeg-upm,PromptRankLib,project,False,False,main,2025-02-21T19:14:15+00:00,,,,,,False,False,False,2025-02-21T19:14:15+00:00,low_activity,0,
github_com_oeg_upm_pycpulimit,https://github.com/oeg-upm/pycpulimit,processed,oeg-upm,pycpulimit,project,False,False,master,2019-08-31T20:03:59+00:00,,,,v1.0,2019-08-31T20:03:59+00:00,False,False,False,2019-08-31T20:03:59+00:00,inactive,0,
github_com_oeg_upm_pytada_hdt_entity,https://github.com/oeg-upm/pytada-hdt-entity,processed,oeg-upm,pytada-hdt-entity,project,False,False,master,2023-03-02T13:27:14+00:00,3,2023-02-22T02:14:46+00:00,2023-02-22T02:14:55+00:00,v2.1,2023-03-02T13:27:14+00:00,False,False,False,2023-03-02T13:27:14+00:00,inactive,0,
github_com_oeg_upm_r2rml_editor,https://github.com/oeg-upm/r2rml-editor,processed,oeg-upm,r2rml-editor,project,False,False,master,2019-03-04T04:13:09+00:00,,,,,,False,False,False,2019-03-04T04:13:09+00:00,inactive,0,
github_com_oeg_upm_rag_qa_generator,https://github.com/oeg-upm/rag-qa-generator,processed,oeg-upm,rag-qa-generator,project,False,False,main,2025-06-04T00:00:24+00:00,,,,,,False,False,False,2025-06-04T00:00:24+00:00,low_activity,0,
github_com_oeg_upm_rdf_star_generation,https://github.com/oeg-upm/rdf-star-generation,processed,oeg-upm,rdf-star-generation,project,False,False,main,2023-06-05T16:52:05+00:00,,,,v1.0,2022-07-28T08:02:03+00:00,False,False,False,2023-06-05T16:52:05+00:00,inactive,0,
github_com_oeg_upm_rmlc_statistic,https://github.com/oeg-upm/rmlc-statistic,processed,oeg-upm,rmlc-statistic,project,False,False,master,2018-12-03T10:05:13+00:00,25,2018-08-28T10:23:49+00:00,2018-08-28T10:23:55+00:00,v1.0,2018-06-17T10:05:51+00:00,False,False,False,2018-12-03T10:05:13+00:00,inactive,0,
github_com_oeg_upm_rmldoc,https://github.com/oeg-upm/rmldoc,processed,oeg-upm,rmldoc,project,False,False,main,2026-03-24T11:17:34+00:00,9,2026-03-24T10:57:36+00:00,2026-03-24T10:57:48+00:00,v0.1.8,2024-06-04T16:06:17+00:00,False,False,False,2026-03-24T11:17:34+00:00,low_activity,0,
github_com_oeg_upm_rocrate_enrichment_service,https://github.com/oeg-upm/ROCrate_enrichment_service,processed,oeg-upm,ROCrate_enrichment_service,project,False,False,main,2022-06-30T15:27:50+00:00,,,,,,False,False,False,2022-06-30T15:27:50+00:00,inactive,0,
github_com_oeg_upm_rsecon26_codemeta,https://github.com/oeg-upm/rsecon26-codemeta,processed,oeg-upm,rsecon26-codemeta,project,False,False,main,2026-09-09T07:03:49+00:00,2,2026-09-08T14:19:00+00:00,2026-09-08T16:49:12+00:00,,,True,True,False,2026-09-09T07:03:49+00:00,active,3,
github_com_oeg_upm_rsfc,https://github.com/oeg-upm/rsfc,processed,oeg-upm,rsfc,project,False,False,main,2026-09-17T08:57:07+00:00,128,2026-09-17T08:54:10+00:00,2026-09-17T08:57:07+00:00,v0.2.0,2026-09-17T08:43:09+00:00,True,True,True,2026-09-17T08:57:07+00:00,active,5,
github_com_oeg_upm_rsfc_action,https://github.com/oeg-upm/rsfc-action,processed,oeg-upm,rsfc-action,project,False,False,main,2026-04-20T14:21:26+00:00,,,,,,True,False,False,2026-04-20T14:21:26+00:00,active,1,
github_com_oeg_upm_rsfc_service,https://github.com/oeg-upm/rsfc-service,processed,oeg-upm,rsfc-service,project,False,False,main,2026-08-20T11:37:17+00:00,,,,,,True,False,False,2026-08-20T11:37:17+00:00,active,1,
github_com_oeg_upm_s4watr,https://github.com/oeg-upm/S4WATR,processed,oeg-upm,S4WATR,project,False,False,master,2021-01-03T17:34:43+00:00,30,2019-10-21T19:37:57+00:00,2019-10-21T19:39:05+00:00,,,False,False,False,2021-01-03T17:34:43+00:00,inactive,0,
github_com_oeg_upm_saint_experiments_wp2_wp4,https://github.com/oeg-upm/saint-experiments-wp2-wp4,processed,oeg-upm,saint-experiments-wp2-wp4,project,False,False,main,2026-06-30T06:55:04+00:00,,,,,,True,False,False,2026-06-30T06:55:04+00:00,active,1,
github_com_oeg_upm_sancus,https://github.com/oeg-upm/Sancus,processed,oeg-upm,Sancus,project,False,False,main,2026-03-01T22:11:11+00:00,,,,,,False,False,False,2026-03-01T22:11:11+00:00,low_activity,0,
github_com_oeg_upm_sancusdemo,https://github.com/oeg-upm/SancusDemo,processed,oeg-upm,SancusDemo,project,False,False,main,2023-03-09T18:37:45+00:00,,,,,,False,False,False,2023-03-09T18:37:45+00:00,inactive,0,
github_com_oeg_upm_saref4grid,https://github.com/oeg-upm/saref4grid,processed,oeg-upm,saref4grid,project,False,False,main,2023-10-19T10:12:06+00:00,,,,,,False,False,False,2023-10-19T10:12:06+00:00,inactive,0,
github_com_oeg_upm_seed_sensors_oeg,https://github.com/oeg-upm/seed-sensors-oeg,processed,oeg-upm,seed-sensors-oeg,project,False,False,main,2023-07-10T08:30:47+00:00,,,,,,False,False,False,2023-07-10T08:30:47+00:00,inactive,0,
github_com_oeg_upm_sendemailwebapp,https://github.com/oeg-upm/SendEmailWebApp,processed,oeg-upm,SendEmailWebApp,project,False,False,master,2016-07-28T18:09:07+00:00,3,2016-07-28T18:09:01+00:00,2016-07-28T18:09:07+00:00,0.0.1,2016-02-11T13:39:10+00:00,False,False,False,2016-07-28T18:09:07+00:00,inactive,0,
github_com_oeg_upm_shacl_owl_kcap_2025,https://github.com/oeg-upm/shacl-owl-kcap-2025,processed,oeg-upm,shacl-owl-kcap-2025,project,False,False,main,2025-07-24T11:00:31+00:00,,,,,,False,False,False,2025-07-24T11:00:31+00:00,low_activity,0,
github_com_oeg_upm_smart_protocols,https://github.com/oeg-upm/SMART-Protocols,processed,oeg-upm,SMART-Protocols,project,False,False,master,2014-12-03T08:30:41+00:00,,,,,,False,False,False,2014-12-03T08:30:41+00:00,inactive,0,
github_com_oeg_upm_snap_docs,https://github.com/oeg-upm/snap-docs,processed,oeg-upm,snap-docs,project,False,False,master,2020-04-20T09:31:54+00:00,,,,,,False,False,False,2020-04-20T09:31:54+00:00,inactive,0,
github_com_oeg_upm_soca,https://github.com/oeg-upm/soca,processed,oeg-upm,soca,project,False,False,main,2026-08-05T10:56:25+00:00,134,2026-07-30T11:45:57+00:00,2026-08-05T10:56:25+00:00,0.0.3,2023-12-09T06:43:40+00:00,True,True,False,2026-08-05T10:56:25+00:00,active,6,
github_com_oeg_upm_soel_site,https://github.com/oeg-upm/soel-site,processed,oeg-upm,soel-site,project,False,False,main,2026-07-20T13:58:45+00:00,9,2026-07-20T13:34:06+00:00,2026-07-20T13:58:45+00:00,,,True,True,False,2026-07-20T13:58:45+00:00,active,4,
github_com_oeg_upm_software_benchmark_demo,https://github.com/oeg-upm/software_benchmark_demo,processed,oeg-upm,software_benchmark_demo,project,False,False,main,2023-10-25T09:53:01+00:00,,,,,,False,False,False,2023-10-25T09:53:01+00:00,inactive,0,
github_com_oeg_upm_software_catalog,https://github.com/oeg-upm/software_catalog,processed,oeg-upm,software_catalog,project,False,False,main,2022-05-02T10:41:09+00:00,,,,,,False,False,False,2022-05-02T10:41:09+00:00,inactive,0,
github_com_oeg_upm_software_classification,https://github.com/oeg-upm/software_classification,processed,oeg-upm,software_classification,project,False,False,main,2024-11-11T11:32:12+00:00,,,,0.1,2024-11-11T11:32:12+00:00,False,False,False,2024-11-11T11:32:12+00:00,low_activity,0,
github_com_oeg_upm_software_mentions_benchmark,https://github.com/oeg-upm/software_mentions_benchmark,processed,oeg-upm,software_mentions_benchmark,project,False,False,master,2023-10-24T05:27:33+00:00,,,,,,False,False,False,2023-10-24T05:27:33+00:00,inactive,0,
github_com_oeg_upm_solar_qa,https://github.com/oeg-upm/solar-qa,processed,oeg-upm,solar-qa,project,False,False,main,2024-12-18T15:55:01+00:00,23,2024-12-18T14:24:14+00:00,2024-12-18T15:55:01+00:00,,,False,False,False,2024-12-18T15:55:01+00:00,low_activity,0,
github_com_oeg_upm_solar_qa_eval,https://github.com/oeg-upm/solar-qa-eval,processed,oeg-upm,solar-qa-eval,project,False,False,main,2024-12-20T10:41:23+00:00,5,2024-12-20T10:27:49+00:00,2024-12-20T10:41:23+00:00,,,False,False,False,2024-12-20T10:41:23+00:00,low_activity,0,
github_com_oeg_upm_solar_qa_ui,https://github.com/oeg-upm/solar-qa-ui,processed,oeg-upm,solar-qa-ui,project,False,False,main,2025-01-07T09:58:13+00:00,1,2024-12-10T21:30:16+00:00,2024-12-11T10:05:43+00:00,,,False,False,False,2025-01-07T09:58:13+00:00,low_activity,0,
github_com_oeg_upm_solar_ui,https://github.com/oeg-upm/solar-ui,processed,oeg-upm,solar-ui,project,False,False,main,2024-11-22T11:24:03+00:00,,,,,,False,False,False,2024-11-22T11:24:03+00:00,low_activity,0,
github_com_oeg_upm_solarchem_corpus,https://github.com/oeg-upm/solarchem-corpus,processed,oeg-upm,solarchem-corpus,project,False,False,main,2026-09-21T10:39:12+00:00,37,2026-09-21T10:34:58+00:00,2026-09-21T10:39:04+00:00,0.0.1,2026-06-25T09:54:23+00:00,True,True,True,2026-09-21T10:39:12+00:00,active,3,
github_com_oeg_upm_solidity_abi_ontology,https://github.com/oeg-upm/Solidity-ABI-ontology,processed,oeg-upm,Solidity-ABI-ontology,project,False,False,main,2025-12-03T22:15:38+00:00,5,2023-12-05T15:29:46+00:00,2023-12-05T15:31:52+00:00,,,False,False,False,2025-12-03T22:15:38+00:00,low_activity,0,
github_com_oeg_upm_solidity_ontology,https://github.com/oeg-upm/Solidity-ontology,processed,oeg-upm,Solidity-ontology,project,False,False,main,2024-02-26T11:25:45+00:00,12,2023-12-07T11:15:59+00:00,2023-12-07T11:19:16+00:00,,,False,False,False,2024-02-26T11:25:45+00:00,inactive,0,
github_com_oeg_upm_spanish_termex,https://github.com/oeg-upm/spanish-termex,processed,oeg-upm,spanish-termex,project,False,False,main,2025-03-03T10:18:28+00:00,,,,,,False,False,False,2025-03-03T10:18:28+00:00,low_activity,0,
github_com_oeg_upm_sparql_query_demo,https://github.com/oeg-upm/sparql-query-demo,processed,oeg-upm,sparql-query-demo,project,False,False,main,2024-02-26T17:16:26+00:00,,,,v1.1,2024-02-09T21:50:31+00:00,False,False,False,2024-02-26T17:16:26+00:00,inactive,0,
github_com_oeg_upm_spgf,https://github.com/oeg-upm/spgf,processed,oeg-upm,spgf,project,False,False,main,2026-02-13T16:46:13+00:00,,,,,,False,False,False,2026-02-13T16:46:13+00:00,low_activity,0,
github_com_oeg_upm_spread_sheet_space_apis,https://github.com/oeg-upm/spread-sheet-space-apis,processed,oeg-upm,spread-sheet-space-apis,project,False,False,main,2022-06-03T12:41:23+00:00,,,,,,False,False,False,2022-06-03T12:41:23+00:00,inactive,0,
github_com_oeg_upm_sprint,https://github.com/oeg-upm/sprint,processed,oeg-upm,sprint,project,False,False,main,2020-12-01T12:52:02+00:00,,,,,,False,False,False,2020-12-01T12:52:02+00:00,inactive,0,
github_com_oeg_upm_ssn_resource_center,https://github.com/oeg-upm/ssn-resource-center,processed,oeg-upm,ssn-resource-center,project,False,False,master,2019-02-20T10:56:41+00:00,5,2018-08-03T20:04:16+00:00,2018-08-04T08:50:12+00:00,,,False,False,False,2019-02-20T10:56:41+00:00,inactive,0,
github_com_oeg_upm_ssspotter,https://github.com/oeg-upm/ssspotter,processed,oeg-upm,ssspotter,project,False,False,master,2022-12-08T05:51:34+00:00,6,2022-12-08T05:51:33+00:00,,,,False,False,False,2022-12-08T05:51:34+00:00,inactive,0,
github_com_oeg_upm_subject_column_election,https://github.com/oeg-upm/subject_column_election,processed,oeg-upm,subject_column_election,project,False,False,master,2021-03-20T01:13:46+00:00,2,2021-03-20T01:13:46+00:00,,,,False,False,False,2021-03-20T01:13:46+00:00,inactive,0,
github_com_oeg_upm_t5_spanish_news_summarization,https://github.com/oeg-upm/t5-spanish-news-summarization,processed,oeg-upm,t5-spanish-news-summarization,project,False,False,main,2022-05-23T16:58:46+00:00,,,,,,False,False,False,2022-05-23T16:58:46+00:00,inactive,0,
github_com_oeg_upm_tada_api,https://github.com/oeg-upm/tada-api,processed,oeg-upm,tada-api,project,False,False,master,2023-05-01T21:38:06+00:00,5,2023-05-01T21:38:05+00:00,,v1.0,2020-04-23T22:17:42+00:00,False,False,False,2023-05-01T21:38:06+00:00,inactive,0,
github_com_oeg_upm_tada_entity,https://github.com/oeg-upm/tada-entity,processed,oeg-upm,tada-entity,project,False,False,master,2021-12-16T09:12:25+00:00,12,2021-12-16T07:47:08+00:00,2021-12-16T07:47:18+00:00,,,False,False,False,2021-12-16T09:12:25+00:00,inactive,0,
github_com_oeg_upm_tada_gam,https://github.com/oeg-upm/tada-gam,processed,oeg-upm,tada-gam,project,False,False,master,2022-12-08T05:06:56+00:00,5,2022-12-08T05:06:55+00:00,,v1.0,2019-11-18T08:58:39+00:00,False,False,False,2022-12-08T05:06:56+00:00,inactive,0,
github_com_oeg_upm_tada_hdt_entity,https://github.com/oeg-upm/tada-hdt-entity,processed,oeg-upm,tada-hdt-entity,project,False,False,master,2023-03-02T13:25:32+00:00,9,2023-02-10T14:44:16+00:00,2023-02-10T14:44:26+00:00,v2.1,2023-03-02T13:25:32+00:00,False,False,False,2023-03-02T13:25:32+00:00,inactive,0,
github_com_oeg_upm_tada_hdt_entity_experiment,https://github.com/oeg-upm/tada-hdt-entity-experiment,processed,oeg-upm,tada-hdt-entity-experiment,project,False,False,master,2021-04-17T12:35:30+00:00,,,,v1.1,2020-04-15T21:05:53+00:00,False,False,False,2021-04-17T12:35:30+00:00,inactive,0,
github_com_oeg_upm_tada_hdt_numeric,https://github.com/oeg-upm/tada-hdt-numeric,processed,oeg-upm,tada-hdt-numeric,project,False,False,master,2020-05-17T07:45:15+00:00,,,,,,False,False,False,2020-05-17T07:45:15+00:00,inactive,0,
github_com_oeg_upm_tada_map_score,https://github.com/oeg-upm/tada-map-score,processed,oeg-upm,tada-map-score,project,False,False,master,2022-12-08T05:09:29+00:00,4,2022-12-08T05:09:28+00:00,,,,False,False,False,2022-12-08T05:09:29+00:00,inactive,0,
github_com_oeg_upm_tada_qq,https://github.com/oeg-upm/tada-qq,processed,oeg-upm,tada-qq,project,False,False,master,2023-10-03T23:24:45+00:00,8,2023-10-03T23:24:42+00:00,,v2.3.1,2023-04-17T22:29:42+00:00,False,False,False,2023-10-03T23:24:45+00:00,inactive,0,
github_com_oeg_upm_tada_reduce_combine,https://github.com/oeg-upm/tada-reduce-combine,processed,oeg-upm,tada-reduce-combine,project,False,False,master,2021-03-20T01:03:42+00:00,2,2021-03-20T01:03:42+00:00,,,,False,False,False,2021-03-20T01:03:42+00:00,inactive,0,
github_com_oeg_upm_tada_type_graph,https://github.com/oeg-upm/tada-type-graph,processed,oeg-upm,tada-type-graph,project,False,False,master,2019-07-19T21:13:23+00:00,,,,,,False,False,False,2019-07-19T21:13:23+00:00,inactive,0,
github_com_oeg_upm_telegram_dataset_builder,https://github.com/oeg-upm/telegram-dataset-builder,processed,oeg-upm,telegram-dataset-builder,project,False,False,main,2024-09-16T13:21:27+00:00,,,,v1.1.0,2024-09-16T13:21:27+00:00,False,False,False,2024-09-16T13:21:27+00:00,inactive,0,
github_com_oeg_upm_teresia_annotators,https://github.com/oeg-upm/teresia-annotators,processed,oeg-upm,teresia-annotators,project,False,False,main,2026-06-29T14:01:01+00:00,,,,,,True,False,False,2026-06-29T14:01:01+00:00,active,3,
github_com_oeg_upm_teresia_brat_server,https://github.com/oeg-upm/teresia-brat-server,processed,oeg-upm,teresia-brat-server,project,False,False,main,2026-06-30T12:01:44+00:00,1,2025-06-19T23:46:57+00:00,,,,True,False,False,2026-06-30T12:01:44+00:00,active,4,
github_com_oeg_upm_term2ld,https://github.com/oeg-upm/term2LD,processed,oeg-upm,term2LD,project,False,False,main,2024-10-14T07:44:25+00:00,,,,,,False,False,False,2024-10-14T07:44:25+00:00,low_activity,0,
github_com_oeg_upm_term_rag,https://github.com/oeg-upm/term-rag,processed,oeg-upm,term-rag,project,False,False,main,2025-04-02T18:00:19+00:00,,,,,,False,False,False,2025-04-02T18:00:19+00:00,low_activity,0,
github_com_oeg_upm_terminology_extractor,https://github.com/oeg-upm/terminology-extractor,processed,oeg-upm,terminology-extractor,project,False,False,master,2019-02-19T14:29:11+00:00,,,,,,False,False,False,2019-02-19T14:29:11+00:00,inactive,0,
github_com_oeg_upm_terminology_extractor_incibe,https://github.com/oeg-upm/terminology-extractor-incibe,processed,oeg-upm,terminology-extractor-incibe,project,False,False,master,2024-03-12T13:06:58+00:00,10,2024-03-12T13:06:58+00:00,,,,False,False,False,2024-03-12T13:06:58+00:00,inactive,0,
github_com_oeg_upm_terminology_utils,https://github.com/oeg-upm/terminology-utils,processed,oeg-upm,terminology-utils,project,False,False,main,2025-03-03T13:02:44+00:00,,,,,,False,False,False,2025-03-03T13:02:44+00:00,low_activity,0,
github_com_oeg_upm_termlex,https://github.com/oeg-upm/termlex,processed,oeg-upm,termlex,project,False,False,main,2024-01-12T14:49:35+00:00,,,,,,False,False,False,2024-01-12T14:49:35+00:00,inactive,0,
github_com_oeg_upm_themis,https://github.com/oeg-upm/Themis,processed,oeg-upm,Themis,project,False,False,master,2026-07-28T10:45:14+00:00,3,2023-04-14T17:09:21+00:00,,v2.0,2020-04-14T15:41:13+00:00,True,False,False,2026-07-28T10:45:14+00:00,active,2,
github_com_oeg_upm_things_manager_platform,https://github.com/oeg-upm/things-manager-platform,processed,oeg-upm,things-manager-platform,project,False,False,main,2022-01-11T15:21:17+00:00,,,,#0.1.9,2022-01-11T15:21:17+00:00,False,False,False,2022-01-11T15:21:17+00:00,inactive,0,
github_com_oeg_upm_tinto,https://github.com/oeg-upm/TINTO,processed,oeg-upm,TINTO,project,False,False,main,2025-05-15T15:52:14+00:00,,,,v1.2.1,2024-03-02T16:23:58+00:00,False,False,False,2025-05-15T15:52:14+00:00,low_activity,0,
github_com_oeg_upm_tintolib,https://github.com/oeg-upm/TINTOlib,processed,oeg-upm,TINTOlib,project,False,False,main,2026-08-26T14:04:25+00:00,28,2026-08-22T08:37:16+00:00,2026-08-22T09:14:35+00:00,v1.3.0,2026-08-04T09:11:29+00:00,True,True,True,2026-08-26T14:04:25+00:00,active,7,
github_com_oeg_upm_tintolib_crash_course,https://github.com/oeg-upm/TINTOlib-Crash_Course,processed,oeg-upm,TINTOlib-Crash_Course,project,False,False,main,2025-11-30T22:38:16+00:00,4,2025-02-27T09:11:53+00:00,2025-02-27T09:12:06+00:00,,,False,False,False,2025-11-30T22:38:16+00:00,low_activity,0,
github_com_oeg_upm_tintolib_documentation,https://github.com/oeg-upm/TINTOlib-Documentation,processed,oeg-upm,TINTOlib-Documentation,project,False,False,main,2026-09-02T22:19:44+00:00,46,2026-09-02T22:20:38+00:00,,,,True,True,False,2026-09-02T22:20:38+00:00,active,4,
github_com_oeg_upm_tpdl2022_fairos,https://github.com/oeg-upm/TPDL2022_FAIROs,processed,oeg-upm,TPDL2022_FAIROs,project,False,False,main,2022-06-01T13:15:25+00:00,,,,,,False,False,False,2022-06-01T13:15:25+00:00,inactive,0,
github_com_oeg_upm_tpool,https://github.com/oeg-upm/TPool,processed,oeg-upm,TPool,project,False,False,main,2025-05-23T18:06:13+00:00,9,2025-05-22T18:34:26+00:00,2025-05-23T18:01:31+00:00,v1.7,2025-05-23T18:06:13+00:00,False,False,False,2025-05-23T18:06:13+00:00,low_activity,0,
github_com_oeg_upm_transforming_term_extraction_lib,https://github.com/oeg-upm/transforming-term-extraction-lib,processed,oeg-upm,transforming-term-extraction-lib,project,False,False,main,2023-01-17T10:45:44+00:00,,,,,,False,False,False,2023-01-17T10:45:44+00:00,inactive,0,
github_com_oeg_upm_transmodel_cq,https://github.com/oeg-upm/transmodel-cq,processed,oeg-upm,transmodel-cq,project,False,False,master,2019-08-05T08:22:22+00:00,,,,,,False,False,False,2019-08-05T08:22:22+00:00,inactive,0,
github_com_oeg_upm_transmodel_ontology,https://github.com/oeg-upm/transmodel-ontology,processed,oeg-upm,transmodel-ontology,project,False,False,master,2021-02-17T17:53:05+00:00,52,2020-04-16T15:58:20+00:00,2020-04-16T15:59:03+00:00,,,False,False,False,2021-02-17T17:53:05+00:00,inactive,0,
github_com_oeg_upm_ttla,https://github.com/oeg-upm/ttla,processed,oeg-upm,ttla,project,False,False,master,2023-07-06T23:18:05+00:00,15,2023-07-06T23:18:04+00:00,,v1.0.3,2022-06-16T22:19:25+00:00,False,False,False,2023-07-06T23:18:05+00:00,inactive,0,
github_com_oeg_upm_vicinity_ontologies,https://github.com/oeg-upm/vicinity-ontologies,processed,oeg-upm,vicinity-ontologies,project,False,False,master,2017-02-02T12:47:26+00:00,,,,,,False,False,False,2017-02-02T12:47:26+00:00,inactive,0,
github_com_oeg_upm_virc,https://github.com/oeg-upm/virc,processed,oeg-upm,virc,project,False,False,main,2025-03-12T10:39:18+00:00,,,,,,False,False,False,2025-03-12T10:39:18+00:00,low_activity,0,
github_com_oeg_upm_virtuoso_triple_store,https://github.com/oeg-upm/virtuoso-triple-store,processed,oeg-upm,virtuoso-triple-store,project,False,False,main,2021-11-30T13:46:03+00:00,,,,,,False,False,False,2021-11-30T13:46:03+00:00,inactive,0,
github_com_oeg_upm_vkg_tutorial_eswc2019,https://github.com/oeg-upm/vkg-tutorial-eswc2019,processed,oeg-upm,vkg-tutorial-eswc2019,project,False,False,master,2019-09-11T20:08:29+00:00,3,2019-06-02T07:12:42+00:00,2019-06-02T12:27:22+00:00,,,False,False,False,2019-09-11T20:08:29+00:00,inactive,0,
github_com_oeg_upm_vocab_linkeddata_es,https://github.com/oeg-upm/vocab.linkeddata.es,processed,oeg-upm,vocab.linkeddata.es,project,False,False,master,2025-12-19T22:49:43+00:00,66,2025-12-19T22:49:43+00:00,,,,False,False,False,2025-12-19T22:49:43+00:00,low_activity,0,
github_com_oeg_upm_vocabtest,https://github.com/oeg-upm/vocabTest,processed,oeg-upm,vocabTest,project,False,False,master,2020-03-26T10:31:50+00:00,31,2020-03-26T10:31:49+00:00,,,,False,False,False,2020-03-26T10:31:50+00:00,inactive,0,
github_com_oeg_upm_vocabupdates,https://github.com/oeg-upm/vocabUpdates,processed,oeg-upm,vocabUpdates,project,False,False,master,2017-06-22T10:48:51+00:00,16,2017-06-22T10:42:26+00:00,2017-06-22T10:48:50+00:00,,,False,False,False,2017-06-22T10:48:51+00:00,inactive,0,
github_com_oeg_upm_waugner,https://github.com/oeg-upm/WAugNER,processed,oeg-upm,WAugNER,project,False,False,main,2022-06-09T13:58:08+00:00,,,,,,False,False,False,2022-06-09T13:58:08+00:00,inactive,0,
